888000195 ,天津铁道职业技术学院,	0x14e4
888002329 ,南阳理工学院,	0x9e5
888003604 ,云南经济管理学院,	0xe9b
888000304 ,北京中医药大学东方学院,	0x9e4
888003880 ,陇南师范高等专科学校,	0xe9c
888002820 ,湖南儿童工程职业学院,	0x9e9
888000789 ,长白山职业技术学院,	0x9e8
888003590 ,云南民族大学,	0x134d
888003644 ,云南锡业职业技术学院,	0xcde
888000093 ,北京警察学院,	0x134e
888003898 ,甘肃林业职业技术学院,	0xcdf
888001522 ,亳州学院,	0x134b
888002052 ,民办山东万杰医学高等专科学校,	0x134c
888003984 ,宁夏职工科技学院,	0xcda
888000124 ,北京劳动保障职业学院,	0xcdb
888000425 ,山西师范大学现代文理学院,	0x134f
888000958 ,上海外国语大学贤达经济人文学院,	0xcdc
888002746 ,衡阳师范高等专科学校,	0xcdd
888000631 ,沈阳城市学院,	0x134a
888001928 ,江西应用工程职业学院,	0x1355
888002534 ,鄂东职业技术学院,	0xce6
888002542 ,襄樊教育学院,	0xce7
888003164 ,广西民族大学相思湖学院,	0x1356
888003078 ,广州华立科技职业学院,	0xce8
888004300 ,第五冶金建设公司职工大学,	0x1353
888001293 ,丽水师范专科学校,	0x1354
888004311 ,贵州机械工业职工大学,	0xce9
888001620 ,安徽国际商务职业学院,	0x1359
888003550 ,毕节幼儿师范高等专科学校,	0xce2
888000787 ,吉林铁路运输职工大学,	0xce3
888000967 ,上海城建职业学院,	0xce4
888001162 ,苏州工业职业技术学院,	0x1357
888001412 ,湖州职业技术学院,	0x1358
888001487 ,滁州学院,	0xce5
888001104 ,盐城幼儿师范高等专科学校,	0xce0
888003295 ,重庆三峡职业学院,	0xce1
888001063 ,南京特殊教育师范学院,	0x1351
888001920 ,江西机电职业技术学院,	0x1352
888000454 ,山西林业职业技术学院,	0x1350
888001283 ,绍兴师范专科学校,	0xcef
888002029 ,泰山乡镇企业职工大学,	0x135e
888000331 ,保定职业技术学院,	0x135f
888001576 ,安徽电子工业学校,	0x135c
888001893 ,江西工业职业技术学院,	0x135d
888003334 ,重庆资源与环境保护职业学院,	0xceb
888003487 ,贵州理工职业技术学院,	0xcec
888000420 ,山西警官高等专科学校,	0xced
888001088 ,苏州大学文正学院,	0xcee
888000726 ,北华大学,	0xcea
888001915 ,江西交通职业技术学院,	0x135a
888001319 ,浙江警察学院,	0x135b
888002562 ,武汉市第二师范学校,	0xcf7
888003346 ,成都信息工程大学,	0x1366
888000256 ,燕山大学,	0x1367
888002797 ,湖南女子学院,	0xcf8
888002685 ,江汉艺术职业学院,	0xcf9
888003583 ,思茅师范高等专科学校,	0x1364
888004317 ,西安飞机工业公司职工工学院,	0x1365
888003359 ,凉山大学,	0xcf3
888003875 ,兰州财经大学陇桥学院,	0xcf4
888000182 ,天津现代职业技术学院,	0xcf5
888000658 ,盘锦职业技术学院,	0x1368
888001061 ,连云港化工高等专科学校,	0xcf6
888001211 ,金山职业技术学院,	0x1369
888002180 ,山东化工职业学院,	0xcf0
888002198 ,德州广播电视大学,	0xcf1
888003022 ,广州番禺职业技术学院,	0xcf2
888003148 ,广西财政高等专科学校,	0x1362
888003337 ,成都科技大学,	0x1363
888002395 ,河南水利与环境职业学院,	0x1360
888002495 ,三门峡社会管理职业学院,	0x1361
888002459 ,许昌陶瓷职业学院,	0xcbc
888004332 ,甘肃核工业职工大学,	0x136f
888004021 ,新疆大学科学技术学院,	0xcbd
888003029 ,广东科学技术职业学院,	0x136d
888003396 ,成都东软信息技术职业学院,	0xcbe
888001096 ,江苏科技大学苏州理工学院,	0xcbf
888004280 ,广州市广播电视大学,	0x136e
888001644 ,滁州城市职业学院,	0xcba
888002013 ,滨州教育学院,	0xcbb
888001884 ,南昌师范学校,	0x136b
888002970 ,广东工学院,	0xcc8
888001978 ,山东建筑材料工业学院,	0x136c
888004059 ,博尔塔拉职业技术学院,	0xcc9
888001298 ,嘉兴学院,	0x136a
888001924 ,江西工业贸易职业技术学院,	0x1377
888002449 ,安阳广播电视大学,	0xcc4
888002264 ,中原工学院,	0x1378
888003117 ,广西大学,	0xcc5
888000665 ,沈阳职工大学,	0xcc6
888000790 ,吉林科技职业技术学院,	0x1375
888001376 ,浙江省电力职工大学,	0xcc7
888001706 ,仰恩大学,	0x1376
888001427 ,浙江轻纺职业技术学院,	0xcc0
888001854 ,九江财经高等专科学校,	0xcc1
888002044 ,山东经济学院,	0xcc2
888002835 ,长沙工业学校,	0x1379
888002271 ,河南中医药大学,	0xcc3
888000903 ,复旦大学,	0x1370
888001147 ,常州信息职业技术学院,	0xcaf
888002598 ,湖北医药学院药护学院,	0x1373
888000395 ,太原师范学院,	0x1374
888001360 ,温州商学院,	0x1371
888001433 ,嘉兴南洋职业技术学院,	0x1372
888000286 ,河北外国语学院,	0xccd
888000864 ,大庆职业学院,	0xcce
888000909 ,华东工业大学,	0x137e
888002546 ,中南财经大学,	0xccf
888002069 ,济南交通专科学校,	0x137f
888000676 ,大连软件职业学院,	0xcca
888000902 ,黑龙江冰雪体育职业学院,	0xccb
888002253 ,郑州工业大学,	0xccc
888000330 ,石家庄铁路工程职业技术学院,	0x137c
888003829 ,陕西省大荔师范学校,	0xcd9
888000606 ,大连大学,	0x137d
888003315 ,重庆青年职业技术学院,	0x137a
888000096 ,中国科学院研究生院,	0x137b
888003739 ,西安欧亚学院,	0x1388
888004253 ,武汉冶金管理干部学院,	0xcd5
888002019 ,临沂大学,	0x1389
888004367 ,中国人民解放军空军工程大学,	0xcd6
888002521 ,武汉工业大学,	0x1386
888002711 ,武汉铁路桥梁学校,	0xcd7
888003252 ,西南大学,	0xcd8
888003555 ,贵州水利水电职业技术学院,	0x1387
888000893 ,黑龙江交通职业技术学院,	0xcd1
888003413 ,西南交通大学希望学院,	0xcd2
888002663 ,湖北城市建设职业技术学院,	0xcd3
888003778 ,陕西煤炭工业学校,	0xcd4
888002397 ,商丘广播电视大学,	0x1380
888000623 ,沈阳城市建设学院,	0x1381
888003891 ,酒泉财经学校,	0xcd0
888002234 ,青岛远洋船员职业学院,	0x1384
888002353 ,黄河交通学院,	0x1385
888001007 ,南京邮电大学,	0x1382
888000585 ,辽宁中医药大学,	0x1383
888003638 ,曲靖医学高等专科学校,	0x130a
888003635 ,云南林业职业技术学院,	0x130d
888004264 ,益阳教育学院,	0x130e
888000796 ,黑龙江大学,	0x130b
888001970 ,山东科技大学,	0x130c
888004013 ,喀什师范学院,	0x1319
888003222 ,琼州大学（专科）,	0x1317
888001963 ,江西师范高等专科学校,	0x1318
888003780 ,西安航空职业技术学院,	0xca6
888003800 ,陕西省司法学校,	0xca7
888000211 ,河北工业大学,	0xca8
888000318 ,河北软件职业技术学院,	0xca9
888001377 ,富春江水电职工大学(含浙江省电力党校),	0xca2
888003144 ,梧州师范学校,	0x1311
888001933 ,江西先锋软件职业技术学院,	0xca3
888003990 ,宁夏经贸职业技术学院,	0x1312
888001967 ,山东医科大学,	0xca4
888002336 ,开封人民警察学校,	0x1310
888003617 ,昆明冶金高等专科学校,	0xca5
888002280 ,周口师范高等专科学校,	0x1315
888002763 ,湖南科技学院,	0x1316
888001179 ,炎黄职业技术学院,	0x1313
888004185 ,上海市宝山区业余大学,	0xca0
888001108 ,盐城建筑工程学校,	0xca1
888002066 ,山东警察学院,	0x1314
888000075 ,中国矿业大学（北京）,	0x131a
888001189 ,江苏建筑材料工业学校,	0xcab
888000389 ,山西矿业学院,	0x131b
888001698 ,福建商业高等专科学校,	0xcac
888003887 ,酒泉教育学院,	0xcad
888000323 ,河北政法职业学院,	0xcae
888001534 ,安徽医科大学临床医学院,	0x131e
888003820 ,延安职业技术学院,	0x131f
888003872 ,甘肃医学院,	0x131c
888000759 ,长春建筑学院,	0xcaa
888001297 ,杭州化学工业学校,	0x131d
888001431 ,杭州广播电视大学,	0x1328
888002457 ,驻马店电子信息工程学校,	0x1329
888000229 ,张家口师范专科学校,	0xcb7
888001435 ,浙江广播电视大学(东阳学院),	0xcb8
888002538 ,郧阳师范高等专科学校,	0xcb9
888001665 ,集美大学,	0x1322
888002048 ,山东省体育运动技术学院,	0xcb3
888002601 ,武汉体育学院体育科技学院,	0xcb4
888002853 ,保险职业学院,	0x1323
888000582 ,中国医科大学,	0x1320
888003283 ,重庆市公安学校,	0xcb5
888000168 ,天津医科大学临床医学院,	0xcb6
888001599 ,民办合肥滨湖职业技术学院,	0x1321
888004104 ,太原化学工业集团有限公司职工大学,	0x1326
888000487 ,太行师范学校,	0x1327
888001577 ,蚌埠工业学校,	0xcb0
888001306 ,公安海警高等专科学校,	0xcb1
888002980 ,广东东软学院,	0x1324
888002027 ,泰安师范专科学校,	0xcb2
888003623 ,云南文化艺术职业学院,	0x1325
888000160 ,天津城建大学,	0x130f
888003744 ,西安思源学院,	0x132b
888000638 ,大连东软信息技术职业学院,	0x132c
888003030 ,广东食品药品职业学院,	0x132a
888002574 ,武汉商学院,	0x132f
888000674 ,辽宁石化职业技术学院,	0x132d
888001081 ,南京理工大学泰州科技学院,	0x132e
888000565 ,大连理工大学,	0x1339
888002936 ,肇庆学院,	0x1333
888003608 ,昆明理工大学津桥学院,	0x1334
888003354 ,中国民用航空飞行学院,	0x1331
888002753 ,怀化学院,	0x1332
888004305 ,南充市职工大学,	0x1337
888000254 ,沧州师范专科学校,	0x1338
888003755 ,西北大学现代学院,	0x1335
888004062 ,北京市东城区职工业余大学,	0x1336
888003242 ,海南体育职业技术学院,	0x1330
888000914 ,上海应用技术大学,	0x133c
888000923 ,上海师范大学,	0x133d
888001139 ,江苏省海州师范学校,	0x133a
888001745 ,福建电子工业学校,	0x133b
888001564 ,民办万博科技职业学院,	0x133e
888002877 ,湖南化工职业技术学院,	0x133f
888000369 ,宣化科技职业学院,	0x1344
888001073 ,金陵科技学院,	0x1345
888004263 ,湖南省广播电视大学,	0x1342
888000294 ,华北电力大学科技学院,	0x1343
888004364 ,中国人民解放军海军勤务学院,	0x1348
888000547 ,内蒙古北方职业技术学院,	0x1349
888001545 ,淮北矿务局职工大学,	0x1346
888003534 ,铜仁职业技术学院,	0x1347
888003467 ,四川三河职业学院,	0x1340
888003686 ,西安科技大学,	0x1341
888000336 ,衡水职业技术学院,	0xe00
888000397 ,雁北师范学院,	0xe01
888001134 ,扬州工业职业学校,	0xe02
888001797 ,武夷山职业学院,	0xe10
888000905 ,同济大学,	0xe11
888002344 ,郑州科技职业学院（,	0xe12
888002751 ,邵阳高等专科学校,	0xe13
888003892 ,酒泉新能源职业学院,	0xe07
888001550 ,芜湖农业学校,	0xe08
888002014 ,滨州广播电视大学,	0xe09
888003969 ,北方民族大学,	0xe03
888000285 ,保定科技职业学院,	0xe04
888000426 ,中北大学信息商务学院,	0xe05
888002630 ,恩施州机电工程学校,	0xe06
888000189 ,天津开发区职业技术学院,	0x138f
888002102 ,齐鲁理工学院,	0x138a
888003654 ,大理农林职业技术学院,	0x138d
888004276 ,广东开放大学,	0x138e
888004133 ,沈阳机械工业职工大学,	0x138b
888003305 ,重庆工程职业技术学院,	0x138c
888002674 ,武汉商贸职业学院,	0x1399
888001334 ,浙江勘察工程学校,	0x1397
888001730 ,福建交通学校,	0x1398
888002618 ,湖北省一轻工业学校,	0x1391
888002654 ,湖北三峡职业技术学院,	0x1392
888001544 ,淮北职业技术学院,	0x1390
888003779 ,陕西国防工业职业技术学院,	0x1395
888000224 ,河北农业大学,	0x1396
888002692 ,中国葛洲坝水电职工大学,	0x1393
888002933 ,韩山师范学院,	0x1394
888003320 ,重庆能源职业学院,	0x139a
888002964 ,广州金融高等专科学校肇庆校区,	0x139b
888001327 ,浙江传媒学院,	0x139e
888001375 ,浙江电力职业技术学院,	0x139f
888000164 ,天津中德应用技术大学,	0x139c
888000557 ,赤峰工业职业技术学院,	0x139d
888001266 ,舟山商业学校,	0xcfc
888001499 ,铜陵师范学校,	0xcfd
888001793 ,厦门南洋职业学院,	0xcfe
888002303 ,平顶山师范高等专科学校,	0xcff
888000044 ,首都体育学院,	0xcfa
888000926 ,上海对外经贸大学,	0xcfb
888000523 ,蒙古工业大学矿业学院,	0x1aa9
888000601 ,鲁迅美术学院,	0xf8f
888002015 ,惠民师范,	0x1aa4
888001840 ,景德镇学院,	0x1aa3
888001124 ,南通职业大学,	0x1aa2
888001565 ,安徽对外经贸职业学院,	0x1aa1
888000342 ,承德职业学院,	0xf8b
888000444 ,晋城师范学校,	0x1aa8
888003166 ,广西师范学院师园学院,	0x1aa7
888004020 ,新疆警察学院,	0xf8c
888000120 ,北京科技职业学院,	0xf8d
888003100 ,广东创新科技职业学院,	0x1aa6
888000227 ,河北北方学院,	0xf8e
888002974 ,广东财经职业学院,	0x1aa5
888000325 ,河北林业学校,	0xf8a
888003143 ,梧州教育学院,	0x1aa0
888002304 ,郑州工程技术学院,	0x1aad
888001531 ,安徽建筑大学城市建设学院,	0x1aac
888000918 ,上海健康职业技术学院,	0x1aab
888003847 ,陕西艺术职业学院,	0x1809
888000769 ,长春市特殊教育学校,	0x1aaa
888001772 ,福建生物工程职业技术学院,	0x1aaf
888000473 ,山西电力职业技术学院,	0x1aae
888000613 ,辽东学院,	0x1803
888004100 ,石家庄职工大学,	0x1804
888003326 ,重庆公共运输职业学院,	0x1801
888000131 ,北京护士学校,	0x1802
888004252 ,湖北广播电视大学,	0x1807
888002063 ,潍坊学院,	0x1808
888002444 ,河南省建筑职工大学,	0x1805
888003174 ,广西机械工业学校,	0x1806
888000907 ,华东理工大学,	0x1ab5
888000740 ,吉林华桥外国语学院,	0x1ab4
888000282 ,河北美术学院,	0x1ab3
888004008 ,新疆农业大学,	0x1ab2
888000511 ,呼伦贝尔学院,	0x1ab9
888002785 ,湖南工学院,	0xf9c
888000933 ,上海大学,	0x1800
888003329 ,重庆电信职业学院,	0x1ab8
888003792 ,陕西邮电职业技术学院,	0xf9d
888001313 ,宁波工程学院,	0xf9e
888003070 ,广州南洋理工职业学院,	0x1ab7
888001882 ,南昌师范高等专科学校,	0xf9f
888002997 ,广州工商职业技术学院,	0x1ab6
888002617 ,湖北省工业设计学校,	0xf9a
888001202 ,江海职业技术学院,	0xf9b
888003021 ,广州民航职业技术学院,	0x1ab1
888002001 ,山东师范大学,	0x1ab0
888002247 ,烟台黄金职业学院,	0x1abe
888003527 ,黔东南民族职业技术学院,	0xf86
888000225 ,河北医科大学,	0x1abd
888001634 ,民办安徽旅游职业学院,	0xf87
888002078 ,齐鲁经济学院,	0xf88
888002698 ,天门职业学院,	0x1abc
888002463 ,开封文化艺术职业学院,	0x1abb
888003443 ,泸州师范学校,	0xf89
888001002 ,中国矿业大学,	0xf82
888001358 ,中国计量大学现代科技学院,	0xf83
888002620 ,长江职业学院,	0xf84
888002823 ,湖南信息学院,	0xf85
888003056 ,广东省司法警察学校,	0x1abf
888001213 ,江苏省太仓师范学校,	0x1814
888003949 ,青海卫生职业技术学院,	0x1815
888002815 ,湖南工程学院应用技术学院,	0xf80
888003093 ,东莞职业技术学院,	0x1812
888000750 ,吉林特产高等专科学校,	0xf81
888001614 ,安庆市财贸学校,	0x1813
888001940 ,江西航空职业技术学院,	0x1aba
888002421 ,河南质量工程职业学院,	0x1818
888003561 ,贵州食品工程职业学院,	0x1819
888000290 ,河北科技大学理工学院,	0x1816
888001925 ,宜春职业技术学院,	0x1817
888003523 ,贵州交通职业技术学院,	0xf6d
888003690 ,长安大学,	0x1ac6
888000166 ,天津体育学院运动与文化艺术学院,	0xf6e
888002493 ,濮阳医学高等专科学校,	0x1ac5
888000827 ,哈尔滨商业大学,	0xf6f
888001311 ,杭州应用工程技术学院,	0x1ac4
888004137 ,长春职工大学,	0x1ac3
888000580 ,沈阳农业大学,	0x1810
888000743 ,吉林商业高等专科学校,	0xf6a
888001573 ,宿州职业技术学院,	0x1811
888002743 ,郴州医学高等专科学校,	0x1ac9
888001053 ,南京电力高等专科学校,	0xf6b
888004307 ,四川省职工运动技术学院,	0x1ac8
888001512 ,蚌埠教育学院,	0x1ac7
888002512 ,江汉石油学院,	0xf6c
888001164 ,苏州市机械学校,	0xf79
888003658 ,昭通卫生职业学院,	0x1ac2
888003569 ,西南林业大学,	0x1ac1
888003169 ,桂林理工大学博文管理学院,	0x1ac0
888001881 ,豫章师范学院,	0x1acf
888003373 ,四川文理学院,	0xf97
888001513 ,蚌埠职工大学,	0x1ace
888003852 ,兰州交通大学,	0xf98
888001048 ,江苏水利工程专科学校,	0xf99
888001261 ,浙江海洋大学,	0x1acd
888000714 ,延边农学院,	0x1acc
888002926 ,广东药科大学,	0xf93
888001521 ,安徽文达信息技术职业学院,	0x181a
888004069 ,中央党校继续教育学院,	0xf94
888000560 ,内蒙古美术职业学院,	0xf95
888000700 ,沈阳北软信息职业技术学院,	0xf96
888001595 ,宣城师范学校,	0x1825
888001467 ,安徽工程大学,	0xf90
888001596 ,宣州教育学院,	0x1826
888000575 ,大连海事大学,	0x1823
888002579 ,武昌首义学院,	0xf91
888001567 ,安徽省警官学校,	0x1824
888002687 ,湖北财税职业学院,	0xf92
888000149 ,天津师范大学,	0x1829
888000228 ,张家口医学院,	0x1acb
888000025 ,北京石油化工学院,	0x1aca
888003159 ,广西警官高等专科学校,	0x1827
888004151 ,黑龙江兵器工业职工大学,	0x1828
888002425 ,商丘医学高等专科学校,	0xf7e
888003839 ,陕西银行学校,	0x1ad7
888002590 ,武汉工程大学邮电与信息工程学院,	0xf7f
888002608 ,武汉华夏理工学院,	0x1ad6
888001736 ,福州职业技术学院,	0x1ad5
888001098 ,南通大学杏林学院,	0x1ad4
888000042 ,通州师范学校,	0xf7a
888003009 ,深圳北理莫斯科大学,	0x1821
888000394 ,山西师范大学,	0xf7b
888003475 ,川南幼儿师范高等专科学校,	0x1822
888001985 ,山东省机械工业学校,	0xf7c
888002491 ,鹤壁能源化工职业学院,	0x1ad9
888000423 ,太原理工大学现代科技学院,	0x1ad8
888002143 ,山东广播电视大学（烟台分校）,	0x1820
888002406 ,周口职业技术学院,	0xf7d
888002829 ,湖南工业职业技术学院,	0x180c
888003375 ,阿坝师范学院,	0x180d
888000308 ,河北中医学院,	0x180a
888002522 ,武汉交通科技大学,	0x180b
888000647 ,营口职业技术学院,	0x1ad3
888003214 ,广西金融职业技术学院,	0x1ad2
